,0,1,2,3,4,5,6,7,8,9,10,11
71,11322,2019-01-08 20:42:00,11389,2019-01-08 21:49:00,11389,2019-01-08 21:49:00,11484,2019-01-08 23:24:00,11484,2019-01-08 23:24:00,11547,2019-01-09 00:27:00
72,11547,2019-01-09 00:27:00,11607,2019-01-09 01:27:00,11607,2019-01-09 01:27:00,11638,2019-01-09 01:58:00,11638,2019-01-09 01:58:00,11682,2019-01-09 02:42:00
73,11682,2019-01-09 02:42:00,11743,2019-01-09 03:43:00,11743,2019-01-09 03:43:00,11774,2019-01-09 04:14:00,11774,2019-01-09 04:14:00,11812,2019-01-09 04:52:00
74,11812,2019-01-09 04:52:00,11865,2019-01-09 05:45:00,11865,2019-01-09 05:45:00,11893,2019-01-09 06:13:00,11893,2019-01-09 06:13:00,11962,2019-01-09 07:22:00
75,11962,2019-01-09 07:22:00,12024,2019-01-09 08:24:00,12024,2019-01-09 08:24:00,12111,2019-01-09 09:51:00,12111,2019-01-09 09:51:00,12192,2019-01-09 11:12:00
76,12192,2019-01-09 11:12:00,12253,2019-01-09 12:13:00,12253,2019-01-09 12:13:00,12285,2019-01-09 12:45:00,12285,2019-01-09 12:45:00,12332,2019-01-09 13:32:00
77,12332,2019-01-09 13:32:00,12388,2019-01-09 14:28:00,12388,2019-01-09 14:28:00,12417,2019-01-09 14:57:00,12417,2019-01-09 14:57:00,12467,2019-01-09 15:47:00
78,12467,2019-01-09 15:47:00,12522,2019-01-09 16:42:00,12522,2019-01-09 16:42:00,12551,2019-01-09 17:11:00,12551,2019-01-09 17:11:00,12612,2019-01-09 18:12:00
79,12612,2019-01-09 18:12:00,12667,2019-01-09 19:07:00,12667,2019-01-09 19:07:00,12695,2019-01-09 19:35:00,12695,2019-01-09 19:35:00,12762,2019-01-09 20:42:00
80,12762,2019-01-09 20:42:00,12817,2019-01-09 21:37:00,12817,2019-01-09 21:37:00,12891,2019-01-09 22:51:00,12891,2019-01-09 22:51:00,12987,2019-01-10 00:27:00
81,12987,2019-01-10 00:27:00,13054,2019-01-10 01:34:00,13054,2019-01-10 01:34:00,13089,2019-01-10 02:09:00,13089,2019-01-10 02:09:00,13122,2019-01-10 02:42:00
82,13122,2019-01-10 02:42:00,13190,2019-01-10 03:50:00,13190,2019-01-10 03:50:00,13225,2019-01-10 04:25:00,13225,2019-01-10 04:25:00,13252,2019-01-10 04:52:00
83,13252,2019-01-10 04:52:00,13320,2019-01-10 06:00:00,13320,2019-01-10 06:00:00,13355,2019-01-10 06:35:00,13355,2019-01-10 06:35:00,13402,2019-01-10 07:22:00
84,13402,2019-01-10 07:22:00,13468,2019-01-10 08:28:00,13468,2019-01-10 08:28:00,13563,2019-01-10 10:03:00,13563,2019-01-10 10:03:00,13632,2019-01-10 11:12:00
