,0,1,2,3,4,5,6,7,8,9,10,11
104,481694,2015-12-01 12:14:00,481754,2015-12-01 13:14:00,481754,2015-12-01 13:14:00,481835,2015-12-01 14:35:00,481835,2015-12-01 14:35:00,481919,2015-12-01 15:59:00
105,481919,2015-12-01 15:59:00,481978,2015-12-01 16:58:00,481978,2015-12-01 16:58:00,482009,2015-12-01 17:29:00,482009,2015-12-01 17:29:00,482054,2015-12-01 18:14:00
106,482054,2015-12-01 18:14:00,482113,2015-12-01 19:13:00,482113,2015-12-01 19:13:00,482144,2015-12-01 19:44:00,482144,2015-12-01 19:44:00,482184,2015-12-01 20:24:00
107,482184,2015-12-01 20:24:00,482243,2015-12-01 21:23:00,482243,2015-12-01 21:23:00,482274,2015-12-01 21:54:00,482274,2015-12-01 21:54:00,482334,2015-12-01 22:54:00
108,482334,2015-12-01 22:54:00,482393,2015-12-01 23:53:00,482393,2015-12-01 23:53:00,482475,2015-12-02 01:15:00,482475,2015-12-02 01:15:00,482564,2015-12-02 02:44:00
109,482564,2015-12-02 02:44:00,482621,2015-12-02 03:41:00,482621,2015-12-02 03:41:00,482650,2015-12-02 04:10:00,482650,2015-12-02 04:10:00,482704,2015-12-02 05:04:00
110,482704,2015-12-02 05:04:00,482763,2015-12-02 06:03:00,482763,2015-12-02 06:03:00,482793,2015-12-02 06:33:00,482793,2015-12-02 06:33:00,482839,2015-12-02 07:19:00
111,482839,2015-12-02 07:19:00,482898,2015-12-02 08:18:00,482898,2015-12-02 08:18:00,482929,2015-12-02 08:49:00,482929,2015-12-02 08:49:00,482984,2015-12-02 09:44:00
112,482984,2015-12-02 09:44:00,483043,2015-12-02 10:43:00,483043,2015-12-02 10:43:00,483074,2015-12-02 11:14:00,483074,2015-12-02 11:14:00,483134,2015-12-02 12:14:00
113,483134,2015-12-02 12:14:00,483193,2015-12-02 13:13:00,483193,2015-12-02 13:13:00,483274,2015-12-02 14:34:00,483274,2015-12-02 14:34:00,483359,2015-12-02 15:59:00
114,483359,2015-12-02 15:59:00,483419,2015-12-02 16:59:00,483419,2015-12-02 16:59:00,483449,2015-12-02 17:29:00,483449,2015-12-02 17:29:00,483494,2015-12-02 18:14:00
115,483494,2015-12-02 18:14:00,483552,2015-12-02 19:12:00,483552,2015-12-02 19:12:00,483581,2015-12-02 19:41:00,483581,2015-12-02 19:41:00,483624,2015-12-02 20:24:00
